user_id,gender,married,has_children,home_city,total_sessions,avg_clicks,avg_flight_discount,avg_hotel_discount,total_flights,total_hotels,cancellation_rate,avg_bags,avg_hotel_nights,total_trips,traveler_cohort
577007,F,True,False,minneapolis,8,19.25,0.18,0.05,1,3,0.0,3.0,5.67,4,Standard Travelers
577044,F,True,True,chicago,9,20.33,0.1,0.05,3,2,0.0,0.33,0.0,5,Family Traveler
577046,F,True,True,new york,8,8.75,0.15,0.08,1,1,0.0,0.0,3.0,2,Family Traveler
577074,F,True,False,chicago,8,10.63,0.05,0.0,3,4,0.0,0.67,3.0,7,Standard Travelers
577089,F,True,True,new york,8,9.88,0.0,0.0,3,2,0.0,0.67,2.0,5,Family Traveler
577115,F,False,False,indianapolis,8,21.63,0.07,0.1,3,4,0.0,0.0,3.5,7,Standard Travelers
577145,F,False,False,wichita,9,28.56,0.1,0.0,4,5,0.0,1.5,4.4,9,Standard Travelers
577180,F,True,False,new york,8,17.38,0.1,0.0,5,5,0.0,0.6,3.0,10,Standard Travelers
577208,F,False,True,tallahassee,8,24.13,0.05,0.05,1,2,0.0,0.0,3.0,3,Standard Travelers
577215,F,False,False,jacksonville,9,13.44,0.17,0.1,1,1,0.0,0.0,2.0,2,Business Traveler
577216,F,True,True,tucson,8,20.0,0.15,0.18,2,4,0.0,1.0,3.0,6,Family Traveler
577225,F,True,False,amarillo,8,18.63,0.0,0.0,2,2,0.0,1.5,2.0,4,Business Traveler
577255,F,False,False,las vegas,9,12.67,0.07,0.1,2,3,0.0,0.5,2.0,5,Business Traveler
577287,F,False,True,montreal,8,42.75,0.1,0.1,5,5,0.13,0.4,3.8,10,Standard Travelers
577356,F,True,True,washington,8,13.63,0.05,0.05,1,1,0.0,0.0,1.0,2,Family Traveler
577381,F,True,True,tacoma,8,11.63,0.1,0.05,0,0,0.0,0.0,0.0,0,Dreamer
577386,F,False,False,houston,8,23.63,0.13,0.0,2,1,0.0,0.5,3.0,3,Standard Travelers
577410,F,True,True,milwaukee,8,16.25,0.0,0.13,3,5,0.0,1.0,3.6,8,Family Traveler
577534,F,True,False,san antonio,8,12.63,0.13,0.2,1,1,0.0,1.0,-1.0,2,Business Traveler
577539,F,False,True,new york,8,11.38,0.2,0.0,2,2,0.0,1.0,2.0,4,Business Traveler
577541,F,False,False,baltimore,8,51.38,0.23,0.1,4,3,0.13,0.5,2.5,7,Business Traveler
577598,F,False,False,new york,8,14.0,0.08,0.0,5,4,0.13,0.6,3.0,9,Standard Travelers
577617,F,True,False,toronto,8,21.88,0.25,0.0,5,3,0.0,0.6,2.0,8,Business Traveler
577625,F,False,True,austin,8,13.25,0.2,0.05,2,1,0.0,0.5,1.0,3,Business Traveler
577626,F,True,True,indianapolis,9,20.33,0.05,0.11,4,4,0.0,0.5,2.5,8,Family Traveler
577638,F,False,False,winnipeg,9,20.22,0.25,0.08,5,5,0.0,0.6,3.0,10,Standard Travelers
577643,F,False,False,madison,8,14.88,0.05,0.08,0,0,0.0,0.0,0.0,0,Dreamer
577667,F,True,False,minneapolis,8,7.0,0.3,0.15,1,0,0.0,0.0,0.0,1,Business Traveler
577682,M,False,False,newport news,8,9.88,0.0,0.05,1,1,0.0,1.0,0.0,2,Business Traveler
577851,F,True,True,santa ana,8,38.38,0.0,0.05,3,3,0.13,0.0,11.67,6,Family Traveler
577901,F,True,True,jacksonville,8,20.38,0.1,0.05,2,2,0.13,3.0,13.0,4,Family Traveler
577915,M,True,False,chicago,8,17.63,0.15,0.1,4,4,0.0,1.0,4.5,8,Standard Travelers
577921,F,False,False,phoenix,8,6.25,0.14,0.05,1,2,0.0,0.0,5.5,3,Standard Travelers
577930,F,True,False,columbus,8,14.13,0.0,0.16,3,4,0.0,0.33,2.25,7,Business Traveler
577944,F,True,False,san diego,8,10.75,0.0,0.13,0,1,0.0,0.0,6.0,1,Standard Travelers
577984,F,False,True,el paso,8,16.88,0.1,0.05,3,3,0.0,0.33,3.67,6,Standard Travelers
578058,F,False,False,wichita,8,11.25,0.0,0.0,1,1,0.0,1.0,1.0,2,Business Traveler
578088,F,False,False,houston,8,14.63,0.0,0.05,3,2,0.0,0.0,2.0,5,Business Traveler
578120,F,True,False,las vegas,8,12.88,0.1,0.0,2,3,0.0,1.0,3.0,5,Standard Travelers
578164,F,False,True,denver,8,15.0,0.05,0.05,2,2,0.0,0.5,1.0,4,Business Traveler
578396,F,True,True,riverside,8,9.0,0.15,0.1,1,3,0.0,1.0,5.0,4,Family Traveler
578459,F,False,False,san jose,8,9.63,0.0,0.1,3,1,0.0,0.67,2.0,4,Business Traveler
578488,F,False,False,chicago,8,12.88,0.23,0.0,2,2,0.0,1.0,1.5,4,Business Traveler
578503,F,True,False,louisville,8,13.13,0.25,0.08,2,3,0.0,1.0,4.33,5,Standard Travelers
578511,F,True,True,buffalo,9,9.56,0.0,0.2,1,1,0.0,0.0,2.0,2,Family Traveler
578549,F,True,False,austin,9,19.78,0.15,0.05,4,4,0.0,0.5,5.5,8,Standard Travelers
578607,F,False,False,oakland,9,20.0,0.13,0.0,5,4,0.0,0.8,1.5,9,Business Traveler
578824,M,False,False,phoenix,8,14.75,0.0,0.0,5,5,0.0,0.4,2.4,10,Business Traveler
578866,F,True,True,los angeles,8,10.63,0.1,0.0,0,0,0.0,0.0,0.0,0,Dreamer
578872,F,False,False,grand rapids,8,14.88,0.13,0.0,2,2,0.0,0.5,2.0,4,Business Traveler
578886,F,True,True,new york,9,23.89,0.2,0.13,1,1,0.0,1.0,2.0,2,Family Traveler
578892,F,False,True,fresno,8,20.0,0.15,0.05,4,4,0.0,0.5,1.5,8,Business Traveler
578929,F,True,False,los angeles,8,15.63,0.1,0.1,3,2,0.0,0.67,1.5,5,Business Traveler
578938,F,True,False,new york,8,15.75,0.0,0.05,4,4,0.0,1.25,4.25,8,Standard Travelers
578947,F,True,True,el paso,8,12.75,0.1,0.15,3,4,0.0,0.33,5.75,7,Family Traveler
578993,F,False,True,houston,8,10.63,0.1,0.0,2,2,0.0,0.0,0.5,4,Business Traveler
579021,M,False,False,omaha,8,13.5,0.13,0.0,1,1,0.0,1.0,1.0,2,Business Traveler
579040,F,True,False,london,9,13.44,0.25,0.05,0,0,0.0,0.0,0.0,0,Dreamer
579065,F,True,True,louisville,8,18.13,0.13,0.05,4,4,0.0,0.5,3.5,8,Family Traveler
579230,M,False,False,baltimore,8,9.63,0.15,0.0,1,0,0.0,1.0,0.0,1,Business Traveler
579275,F,True,False,calgary,8,15.88,0.1,0.0,5,6,0.13,0.6,5.33,11,Standard Travelers
579307,F,True,True,nashville,9,27.89,0.0,0.0,6,5,0.11,0.5,0.6,11,Family Traveler
579323,F,False,True,new york,8,17.75,0.0,0.1,3,3,0.0,1.0,1.67,6,Business Traveler
579404,F,False,False,san diego,8,16.75,0.0,0.0,4,4,0.0,0.0,2.25,8,Business Traveler
579503,F,True,False,tucson,8,10.25,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
579547,F,True,False,columbus,8,15.88,0.0,0.0,3,2,0.0,1.0,4.0,5,Standard Travelers
579589,F,True,False,houston,8,25.0,0.08,0.05,6,5,0.0,0.17,2.0,11,Business Traveler
579707,F,True,True,colorado springs,9,15.56,0.1,0.1,2,2,0.0,0.5,1.0,4,Family Traveler
579714,F,True,False,mobile,8,13.63,0.0,0.0,0,2,0.0,0.0,10.0,2,Standard Travelers
579783,F,False,False,ottawa,9,8.44,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
579792,F,True,False,toronto,8,17.75,0.25,0.1,4,5,0.0,0.25,5.0,9,Standard Travelers
579804,F,True,False,baton rouge,8,12.25,0.13,0.15,2,3,0.0,1.0,4.0,5,Standard Travelers
579829,F,False,False,calgary,8,16.25,0.25,0.1,3,3,0.0,0.67,1.0,6,Business Traveler
579846,F,False,False,new york,8,13.25,0.1,0.13,0,1,0.0,0.0,19.0,1,Standard Travelers
579950,F,False,True,baltimore,9,16.11,0.1,0.17,4,5,0.0,0.5,5.2,9,Standard Travelers
579971,F,True,False,baltimore,8,11.38,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
579999,F,False,False,new york,8,11.0,0.3,0.0,0,1,0.0,0.0,2.0,1,Business Traveler
580026,F,True,False,new york,9,13.56,0.2,0.1,0,0,0.0,0.0,0.0,0,Dreamer
580077,F,True,False,tampa,8,17.63,0.18,0.1,1,2,0.0,0.0,4.0,3,Standard Travelers
580211,F,False,False,oklahoma city,8,25.13,0.1,0.05,6,6,0.0,0.83,3.83,12,Standard Travelers
580212,F,False,False,baltimore,8,19.25,0.13,0.08,3,4,0.0,0.33,2.75,7,Standard Travelers
580402,F,False,False,las vegas,8,20.13,0.0,0.05,4,4,0.0,1.0,4.25,8,Standard Travelers
580460,F,False,True,colorado springs,8,13.0,0.1,0.0,3,2,0.0,0.33,4.5,5,Standard Travelers
580515,F,False,False,corpus christi,9,17.11,0.13,0.0,3,3,0.0,0.67,3.67,6,Standard Travelers
580578,F,False,True,toronto,9,19.56,0.0,0.1,4,4,0.0,0.25,2.0,8,Business Traveler
580611,F,False,False,new york,8,18.13,0.0,0.1,4,3,0.0,0.25,2.67,7,Business Traveler
580622,F,True,False,london,8,8.0,0.25,0.0,0,0,0.0,0.0,0.0,0,Dreamer
580626,F,True,False,santa ana,9,13.78,0.1,0.08,3,2,0.0,0.33,4.5,5,Standard Travelers
580658,F,False,False,windsor,8,14.0,0.2,0.1,3,3,0.0,0.33,2.33,6,Business Traveler
580895,F,True,False,austin,8,8.63,0.4,0.1,0,2,0.0,0.0,5.0,2,Standard Travelers
580902,F,True,False,philadelphia,9,11.11,0.08,0.0,2,2,0.0,0.0,3.0,4,Standard Travelers
580944,F,True,True,winnipeg,8,14.0,0.0,0.18,2,2,0.0,0.5,6.5,4,Family Traveler
580971,M,False,False,toronto,9,17.44,0.15,0.1,2,2,0.0,0.0,5.0,4,Standard Travelers
581005,F,False,False,el paso,8,16.13,0.1,0.0,5,4,0.0,0.6,4.25,9,Standard Travelers
581085,F,True,True,new york,8,33.13,0.1,0.1,5,5,0.13,0.2,2.0,10,Family Traveler
581086,F,False,False,los angeles,8,11.13,0.23,0.23,1,1,0.0,0.0,2.0,2,Business Traveler
581091,M,False,False,dallas,8,16.88,0.0,0.1,4,4,0.0,0.75,3.0,8,Standard Travelers
581110,F,True,True,tulsa,8,8.88,0.0,0.1,0,0,0.0,0.0,0.0,0,Dreamer
581111,O,True,True,las vegas,8,21.88,0.1,0.1,4,3,0.0,0.5,2.33,7,Family Traveler
581120,F,False,False,quebec,8,50.88,0.1,0.05,4,4,0.13,1.0,1.5,8,Business Traveler
581239,M,False,True,chicago,8,13.0,0.0,0.1,2,1,0.0,1.0,5.0,3,Standard Travelers
581269,F,True,False,san jose,8,22.25,0.0,0.0,4,4,0.0,0.25,1.75,8,Business Traveler
581307,F,False,False,san antonio,9,9.44,0.1,0.1,2,3,0.0,0.0,5.67,5,Standard Travelers
581343,F,False,False,halifax,8,38.63,0.15,0.15,3,3,0.13,1.0,9.0,6,Standard Travelers
581365,F,False,False,omaha,8,11.88,0.15,0.0,1,1,0.0,2.0,2.0,2,Business Traveler
581385,F,True,True,calgary,8,10.13,0.1,0.05,0,1,0.0,0.0,4.0,1,Family Traveler
581388,F,False,False,denver,8,10.0,0.05,0.25,1,1,0.0,1.0,7.0,2,Standard Travelers
581409,F,False,True,louisville,8,12.5,0.14,0.0,3,2,0.0,0.33,2.5,5,Business Traveler
581412,F,False,False,charlotte,8,16.25,0.0,0.25,2,2,0.0,1.0,3.0,4,Standard Travelers
581438,M,True,False,new york,8,15.63,0.05,0.2,3,3,0.0,1.0,5.0,6,Standard Travelers
581461,F,False,False,new york,8,10.88,0.17,0.0,0,1,0.0,0.0,1.0,1,Business Traveler
581491,F,False,False,kansas city,9,27.56,0.13,0.1,3,3,0.11,0.67,5.0,6,Standard Travelers
581527,F,True,False,san antonio,9,13.33,0.23,0.1,4,4,0.0,0.25,2.75,8,Standard Travelers
581577,M,True,False,portland,8,16.25,0.15,0.05,2,2,0.0,0.5,0.5,4,Business Traveler
581595,F,False,True,edmonton,9,11.22,0.15,0.15,0,0,0.0,0.0,0.0,0,Dreamer
581666,F,True,False,reno,8,16.38,0.1,0.1,3,3,0.0,0.67,8.33,6,Standard Travelers
581679,F,False,True,toronto,8,21.0,0.25,0.1,2,1,0.13,1.0,0.0,3,Business Traveler
581685,F,True,True,new york,8,15.0,0.15,0.2,1,1,0.0,1.0,1.0,2,Family Traveler
581721,F,False,False,toronto,8,19.88,0.0,0.0,5,5,0.0,0.4,5.6,10,Standard Travelers
581729,F,False,False,st. petersburg,10,27.3,0.1,0.13,2,1,0.1,0.0,0.0,3,Business Traveler
581770,F,True,True,vancouver,8,20.0,0.0,0.1,1,2,0.0,0.0,4.0,3,Family Traveler
581835,F,False,False,detroit,8,20.13,0.15,0.13,4,5,0.0,0.75,3.0,9,Standard Travelers
581858,F,True,False,los angeles,8,18.75,0.4,0.15,2,1,0.0,0.5,1.0,3,Business Traveler
581901,F,True,False,new orleans,8,16.75,0.2,0.0,4,4,0.0,0.25,1.75,8,Business Traveler
582002,F,False,False,tulsa,8,14.0,0.15,0.1,0,0,0.0,0.0,0.0,0,Dreamer
582011,F,True,True,baltimore,8,17.0,0.2,0.0,4,4,0.0,0.75,2.0,8,Family Traveler
582038,F,False,False,norfolk,9,16.44,0.1,0.07,2,2,0.0,2.5,3.5,4,Standard Travelers
582190,F,True,False,new york,8,7.63,0.0,0.25,0,0,0.0,0.0,0.0,0,Dreamer
582227,F,False,True,halifax,8,18.5,0.13,0.15,3,3,0.0,0.33,5.67,6,Standard Travelers
582241,F,True,False,bakersfield,8,11.25,0.1,0.13,0,0,0.0,0.0,0.0,0,Dreamer
582254,F,False,False,indianapolis,8,20.0,0.08,0.05,4,3,0.0,0.5,4.0,7,Standard Travelers
582319,F,False,False,denver,8,19.38,0.0,0.13,4,4,0.0,0.75,4.25,8,Standard Travelers
582320,F,True,False,ottawa,9,14.44,0.0,0.08,1,2,0.0,0.0,3.5,3,Standard Travelers
582326,F,True,False,baltimore,8,18.38,0.0,0.1,4,4,0.0,1.25,1.75,8,Business Traveler
582333,F,True,False,san antonio,8,20.5,0.1,0.13,3,3,0.0,0.67,4.0,6,Standard Travelers
582343,F,False,False,tampa,8,14.88,0.5,0.13,2,2,0.0,1.0,1.5,4,Business Traveler
582446,F,False,True,rochester,8,21.63,0.15,0.1,3,3,0.13,0.33,2.5,6,Business Traveler
582482,F,True,False,brownsville,9,15.56,0.1,0.15,1,2,0.0,1.0,2.5,3,Business Traveler
582484,F,True,True,indianapolis,8,20.88,0.0,0.0,3,3,0.0,0.67,1.67,6,Family Traveler
582577,F,True,True,dallas,9,13.0,0.13,0.0,3,3,0.0,0.67,1.67,6,Family Traveler
582586,F,True,False,chicago,8,6.38,0.1,0.1,0,0,0.0,0.0,0.0,0,Dreamer
582636,F,False,False,omaha,9,15.67,0.1,0.0,2,2,0.0,1.0,1.0,4,Business Traveler
582664,F,True,True,anchorage,8,14.13,0.2,0.1,1,1,0.0,0.0,3.0,2,Family Traveler
582723,F,True,True,new york,9,18.33,0.13,0.18,4,4,0.0,0.25,4.0,8,Family Traveler
582729,F,True,True,kansas city,8,8.63,0.15,0.15,0,0,0.0,0.0,0.0,0,Dreamer
582768,F,True,False,chicago,8,18.0,0.3,0.0,5,4,0.0,0.4,4.25,9,Standard Travelers
582785,F,False,True,stockton,8,17.63,0.05,0.0,6,6,0.0,0.33,2.0,12,Business Traveler
582796,F,False,False,toronto,9,21.22,0.1,0.05,0,1,0.0,0.0,21.0,1,Standard Travelers
582801,F,True,False,milwaukee,8,21.38,0.1,0.05,4,4,0.13,1.25,9.5,8,Standard Travelers
582828,F,False,False,san antonio,8,14.75,0.0,0.13,3,1,0.0,0.67,2.0,4,Business Traveler
582833,F,False,False,detroit,8,20.38,0.1,0.1,2,1,0.0,0.5,1.0,3,Business Traveler
582903,F,False,False,toronto,9,41.89,0.25,0.0,2,2,0.11,2.0,1.0,4,Business Traveler
582979,F,False,False,reno,9,23.22,0.1,0.1,6,5,0.0,0.5,2.8,11,Standard Travelers
582995,F,False,False,omaha,8,15.38,0.2,0.0,3,3,0.0,0.33,3.0,6,Standard Travelers
583016,F,True,True,laredo,8,14.38,0.25,0.0,1,1,0.0,0.0,2.0,2,Family Traveler
583023,F,True,False,cleveland,8,17.88,0.0,0.1,2,3,0.0,0.5,3.33,5,Standard Travelers
583038,M,True,False,chicago,8,18.0,0.1,0.13,3,2,0.0,0.67,2.5,5,Business Traveler
583052,F,False,False,miami,8,19.13,0.18,0.13,4,4,0.0,0.75,3.25,8,Standard Travelers
583070,F,False,True,new york,8,16.75,0.0,0.1,3,1,0.0,0.67,2.0,4,Business Traveler
583087,F,True,True,chicago,8,21.0,0.0,0.1,3,3,0.0,0.33,3.67,6,Family Traveler
583120,F,True,True,stockton,8,35.13,0.35,0.1,3,2,0.13,1.67,3.0,5,Family Traveler
583134,F,False,False,minneapolis,8,16.13,0.08,0.15,1,1,0.0,1.0,0.0,2,Business Traveler
583166,F,False,True,columbus,9,18.89,0.15,0.0,2,1,0.11,0.0,0.0,3,Business Traveler
583190,F,False,False,honolulu,8,14.38,0.13,0.0,0,0,0.0,0.0,0.0,0,Dreamer
583200,F,True,False,new york,8,12.88,0.13,0.12,2,1,0.0,1.0,4.0,3,Standard Travelers
583297,F,True,True,los angeles,8,16.0,0.08,0.0,4,4,0.0,0.5,3.25,8,Family Traveler
583335,F,False,True,san jose,8,18.5,0.05,0.05,2,2,0.0,0.5,0.5,4,Business Traveler
583336,F,False,True,columbus,9,15.78,0.2,0.0,1,2,0.0,0.0,6.0,3,Standard Travelers
583342,F,False,False,riverside,8,11.25,0.0,0.05,0,2,0.0,0.0,7.0,2,Standard Travelers
583446,F,False,False,los angeles,8,14.88,0.2,0.0,3,4,0.0,0.67,3.5,7,Standard Travelers
583454,F,False,True,montgomery,8,17.13,0.0,0.2,1,1,0.0,1.0,1.0,2,Business Traveler
583483,F,True,False,philadelphia,8,15.38,0.12,0.05,1,1,0.0,0.0,2.0,2,Business Traveler
583486,F,True,False,houston,9,18.11,0.0,0.0,4,4,0.0,1.0,2.25,8,Business Traveler
583490,M,False,False,los angeles,8,7.0,0.3,0.1,0,1,0.0,0.0,6.0,1,Standard Travelers
583499,F,False,False,ottawa,8,16.88,0.05,0.08,3,3,0.0,1.67,2.67,6,Business Traveler
583526,F,False,True,san jose,9,11.78,0.15,0.23,2,3,0.0,0.5,5.0,5,Standard Travelers
583612,F,False,True,st. louis,9,15.0,0.1,0.0,4,3,0.0,0.5,8.0,7,Standard Travelers
583623,F,False,True,tucson,8,14.5,0.0,0.05,1,1,0.0,0.0,3.0,2,Standard Travelers
583664,F,True,False,detroit,9,12.11,0.1,0.1,2,2,0.0,0.5,0.5,4,Business Traveler
583759,F,False,True,akron,8,12.75,0.0,0.1,1,2,0.0,0.0,5.0,3,Standard Travelers
583764,F,False,True,honolulu,8,12.75,0.0,0.0,2,2,0.0,2.5,3.0,4,Standard Travelers
583931,M,False,False,newark,8,18.38,0.1,0.08,2,3,0.0,0.5,3.33,5,Standard Travelers
583955,F,False,False,new york,8,16.25,0.08,0.1,0,0,0.0,0.0,0.0,0,Dreamer
583976,F,True,False,los angeles,8,10.63,0.2,0.12,2,2,0.0,0.0,3.0,4,Standard Travelers
584001,F,False,False,calgary,8,12.13,0.0,0.0,1,1,0.0,1.0,1.0,2,Business Traveler
584012,F,True,True,milwaukee,8,12.25,0.15,0.1,2,2,0.0,1.0,3.0,4,Family Traveler
584030,F,True,True,chicago,8,19.75,0.13,0.0,4,4,0.0,0.5,1.25,8,Family Traveler
584034,F,False,False,new york,8,12.88,0.08,0.15,3,3,0.0,1.0,1.67,6,Business Traveler
584115,F,False,True,houston,8,21.63,0.08,0.0,2,3,0.13,1.0,3.5,5,Standard Travelers
584134,F,False,True,reno,8,15.88,0.1,0.0,2,2,0.0,0.0,1.5,4,Business Traveler
584185,F,True,True,winston-salem,8,10.25,0.0,0.08,1,1,0.0,2.0,0.0,2,Family Traveler
584217,F,False,False,brownsville,8,8.38,0.12,0.1,0,0,0.0,0.0,0.0,0,Dreamer
584241,F,False,True,charlotte,8,7.38,0.05,0.13,0,2,0.0,0.0,3.0,2,Standard Travelers
584247,F,False,False,calgary,8,11.5,0.15,0.0,3,3,0.0,0.67,1.0,6,Business Traveler
584288,F,False,False,tallahassee,9,20.56,0.13,0.08,5,5,0.0,0.8,2.6,10,Business Traveler
584423,F,False,False,tampa,8,11.75,0.0,0.05,2,2,0.0,0.0,2.0,4,Business Traveler
584459,F,True,True,richmond,8,8.75,0.15,0.0,1,2,0.0,1.0,6.5,3,Family Traveler
584525,F,False,False,new york,8,29.25,0.18,0.17,6,5,0.0,0.5,8.6,11,Standard Travelers
584530,F,True,True,brownsville,8,20.5,0.15,0.08,4,4,0.0,1.0,5.25,8,Family Traveler
584531,M,True,True,shreveport,8,14.13,0.1,0.1,2,2,0.0,0.5,2.5,4,Family Traveler
584537,F,True,False,el paso,8,18.25,0.15,0.2,4,4,0.0,0.5,1.5,8,Business Traveler
584549,F,False,False,st. louis,11,38.55,0.18,0.2,3,5,0.09,0.5,4.8,8,Standard Travelers
584591,F,False,False,new york,8,17.25,0.2,0.2,3,3,0.0,0.67,0.33,6,Business Traveler
584666,M,True,False,milwaukee,9,21.89,0.1,0.0,3,4,0.0,1.67,2.5,7,Business Traveler
584787,F,True,False,los angeles,9,41.0,0.13,0.1,2,3,0.11,0.0,9.5,5,Standard Travelers
584843,F,True,True,san diego,9,30.0,0.1,0.15,3,3,0.11,0.0,3.33,6,Family Traveler
584844,F,False,False,oakland,8,13.88,0.1,0.35,3,3,0.0,1.33,2.33,6,Business Traveler
584875,F,True,False,las vegas,8,20.63,0.1,0.0,3,3,0.0,0.67,3.67,6,Standard Travelers
584912,F,False,False,tucson,8,13.38,0.0,0.1,4,3,0.0,0.5,1.67,7,Business Traveler
584977,M,False,False,fort worth,8,22.0,0.11,0.13,3,3,0.0,0.33,3.0,6,Standard Travelers
584998,F,True,False,lincoln,8,24.13,0.1,0.1,2,4,0.0,1.5,6.0,6,Standard Travelers
585138,F,True,False,los angeles,8,6.63,0.13,0.08,0,0,0.0,0.0,0.0,0,Dreamer
585169,M,True,True,los angeles,8,11.88,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
585187,F,True,False,philadelphia,8,20.0,0.15,0.15,3,3,0.0,1.0,1.33,6,Business Traveler
585231,M,False,False,new york,8,13.25,0.0,0.05,0,0,0.0,0.0,0.0,0,Dreamer
585248,F,True,True,el paso,8,11.0,0.0,0.0,1,1,0.0,0.0,1.0,2,Family Traveler
585250,F,False,False,new york,8,9.88,0.13,0.05,0,0,0.0,0.0,0.0,0,Dreamer
585310,F,False,False,toronto,8,13.63,0.0,0.0,3,3,0.0,0.67,2.0,6,Business Traveler
585361,F,False,True,new york,8,20.63,0.05,0.15,0,0,0.0,0.0,0.0,0,Dreamer
585492,F,False,False,new york,8,13.88,0.1,0.0,1,1,0.0,0.0,2.0,2,Business Traveler
585522,M,True,False,phoenix,8,12.13,0.05,0.0,0,0,0.0,0.0,0.0,0,Dreamer
585583,F,False,True,milwaukee,9,10.56,0.2,0.0,2,2,0.0,0.0,1.5,4,Business Traveler
585585,F,False,False,new york,8,20.38,0.2,0.1,7,7,0.0,0.29,4.14,14,Standard Travelers
585595,F,False,False,washington,8,14.25,0.15,0.05,2,1,0.0,0.5,2.0,3,Business Traveler
585650,F,False,False,portland,8,49.63,0.1,0.15,2,4,0.13,0.0,5.25,6,Standard Travelers
585717,M,False,False,houston,8,18.88,0.0,0.18,2,1,0.0,0.0,3.0,3,Standard Travelers
585722,F,True,False,montreal,8,22.75,0.05,0.1,2,3,0.0,0.5,2.0,5,Business Traveler
585745,F,True,False,lubbock,8,22.0,0.13,0.1,4,3,0.0,0.0,2.33,7,Business Traveler
585768,F,False,True,san francisco,8,25.13,0.05,0.0,1,1,0.0,1.0,2.0,2,Business Traveler
585832,F,False,False,hamilton,8,10.88,0.0,0.2,2,2,0.0,1.0,2.0,4,Business Traveler
585882,F,True,False,des moines,8,16.0,0.0,0.1,2,3,0.0,1.5,6.67,5,Standard Travelers
585915,F,True,False,los angeles,8,14.13,0.15,0.0,3,1,0.0,1.0,4.0,4,Standard Travelers
585946,F,True,False,akron,8,15.38,0.08,0.1,1,2,0.0,0.0,3.0,3,Standard Travelers
585965,F,False,False,fort worth,8,13.13,0.0,0.05,3,3,0.0,0.67,3.0,6,Standard Travelers
585986,M,True,True,calgary,8,12.75,0.23,0.0,1,1,0.0,0.0,0.0,2,Family Traveler
586006,F,False,True,los angeles,8,15.38,0.15,0.05,3,3,0.0,1.0,3.33,6,Standard Travelers
586038,F,False,False,calgary,8,16.88,0.0,0.25,4,4,0.0,0.75,2.25,8,Business Traveler
586063,M,False,False,hamilton,8,62.63,0.18,0.1,3,3,0.13,0.0,2.0,6,Business Traveler
586077,F,True,False,new york,8,15.25,0.15,0.05,3,3,0.0,0.0,2.0,6,Business Traveler
586096,F,True,False,chicago,8,12.75,0.15,0.1,3,4,0.0,0.33,2.0,7,Business Traveler
586122,M,True,False,indianapolis,8,12.63,0.3,0.0,2,2,0.0,0.0,1.5,4,Business Traveler
586124,M,False,False,louisville,8,17.13,0.1,0.12,2,2,0.0,1.0,5.0,4,Standard Travelers
586192,F,True,False,lincoln,8,34.63,0.15,0.1,3,2,0.13,0.33,2.0,5,Business Traveler
586251,F,False,True,long beach,8,40.5,0.0,0.1,4,3,0.13,0.5,6.5,7,Standard Travelers
586257,M,False,False,norfolk,8,14.63,0.05,0.15,0,0,0.0,0.0,0.0,0,Dreamer
586270,F,False,True,boston,9,12.44,0.05,0.13,1,2,0.0,0.0,4.0,3,Standard Travelers
586272,F,False,False,colorado springs,8,40.25,0.1,0.1,3,2,0.13,0.0,2.0,5,Business Traveler
586312,F,False,False,new york,8,15.13,0.0,0.13,3,3,0.0,0.67,1.0,6,Business Traveler
586344,F,False,False,edmonton,8,11.88,0.0,0.15,0,1,0.0,0.0,16.0,1,Standard Travelers
586357,F,False,False,san diego,8,12.38,0.15,0.05,0,0,0.0,0.0,0.0,0,Dreamer
586384,F,False,False,toronto,8,24.25,0.3,0.22,4,5,0.0,0.5,5.0,9,Standard Travelers
586458,F,True,False,el paso,8,8.25,0.05,0.25,0,0,0.0,0.0,0.0,0,Dreamer
586471,F,False,False,philadelphia,8,13.13,0.1,0.05,1,1,0.0,1.0,0.0,2,Business Traveler
586631,F,False,True,nashville,8,12.5,0.4,0.1,2,1,0.0,1.0,1.0,3,Business Traveler
586637,F,True,False,chicago,8,18.13,0.1,0.1,3,4,0.0,0.33,3.75,7,Standard Travelers
586644,F,True,False,philadelphia,8,12.38,0.18,0.0,2,3,0.0,0.0,3.0,5,Standard Travelers
586656,F,True,False,toronto,9,12.0,0.1,0.05,1,1,0.0,0.0,6.0,2,Standard Travelers
586672,F,False,False,baltimore,8,14.0,0.3,0.05,4,3,0.0,0.5,3.0,7,Standard Travelers
586701,M,False,False,philadelphia,8,24.63,0.28,0.2,3,4,0.0,0.33,4.25,7,Standard Travelers
586721,F,False,False,new york,8,49.0,0.05,0.0,1,2,0.13,0.0,18.0,3,Standard Travelers
586732,F,False,False,london,8,14.75,0.15,0.1,4,4,0.0,1.0,3.75,8,Standard Travelers
586762,F,False,False,montreal,8,15.75,0.15,0.25,3,3,0.0,0.33,6.33,6,Standard Travelers
586774,F,True,True,new york,8,11.63,0.2,0.0,3,3,0.0,0.33,1.67,6,Family Traveler
586803,F,True,True,corpus christi,8,7.5,0.15,0.0,0,1,0.0,0.0,4.0,1,Family Traveler
